com.samsung.shealth.program.sleep_coaching.mission,6307003,3
create_sh_ver,answer,priority,modify_sh_ver,update_time,create_time,data_version,day_index,mission_id,deviceuuid,pkg_name,is_key_habit,session_id,datauuid,is_done
62660010,null,6,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,8,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d31545c9-d2cf-4926-8596-a11fd42f5032,0,
62660010,null,9,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,8,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,3ceef1c4-60c9-443e-b581-f088ad4ec9a0,0,
62660010,null,1,62660010,2024-05-18 12:10:54.986,2024-05-08 18:03:51.845,2,9,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,07c66d9a-a674-4baa-98f2-5e6b93db63a6,3,
62660010,null,7,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,9,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,a1849570-443f-4f8c-9281-76a48512a533,0,
62660010,null,3,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,9,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,30d96fb6-7632-4503-a73d-1150f3ad93f3,0,
62660010,null,5,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,9,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,b63557f8-91b7-4529-bb22-296beeb40f2e,0,
62660010,null,6,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,9,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,3adde96d-d6f0-4972-ba67-e889e33c7717,0,
62660010,null,9,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,9,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,50df8fff-9c9f-497e-958a-367b315d491e,0,
62660010,null,1,62660010,2024-05-19 10:32:16.164,2024-05-08 18:03:51.845,2,10,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,b48ce1f6-f4cc-4429-b6ab-1141af8c47c1,3,
62660010,null,7,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,10,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d443c9fb-9dfb-4c3d-ae36-263a55c9c173,0,
62660010,null,3,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,10,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,471032b3-9bb0-4a84-b7e6-d1da61e8ccc5,0,
62660010,null,5,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,10,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,5d6fc3d9-dce4-4e93-b47b-50076bf52216,0,
62660010,null,6,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,10,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,be805c69-bb44-4ebd-bf33-75c80b9c5f7c,0,
62660010,null,9,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,10,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,cb5527b8-10ee-418e-90ee-cb9c86b9c823,0,
62660010,null,1,62660010,2024-05-20 21:13:31.000,2024-05-08 18:03:51.845,2,11,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,3f61cc00-9493-4af7-9dc4-2bd8f07c18c2,3,
62660010,null,7,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,11,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,fa0445a0-b0a3-4f39-b96e-7332b10f304a,0,
62660010,null,3,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,11,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,038272f9-551d-4eea-80a8-2bff00e2db3f,0,
62660010,null,5,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,11,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,4c917c20-0253-4e59-ad7d-ff9e075b0ed8,0,
62660010,null,6,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,11,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,463a41d2-c42c-4d91-8333-40b3059c3c66,0,
62660010,null,9,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,11,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,c5fdd85e-7a24-44d8-951e-e129987c653c,0,
62660010,null,1,62660010,2024-05-22 13:44:40.394,2024-05-08 18:03:51.846,2,12,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,3026680b-43ea-41d8-9e84-f9f2d86b7aa0,3,
62660010,null,7,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,12,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,fd7358a3-ce6a-425e-9998-de785defdb65,0,
62660010,null,3,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,12,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,221d79e1-1aab-4911-bcae-ef696f7dc87a,0,
62660010,null,5,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,12,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,5cd70ade-8116-4c65-b25f-15fc9fb4741a,0,
62660010,null,6,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,12,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,759c80e9-e7d7-4af1-9d1c-8b9468c7dbcd,0,
62660010,null,9,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,12,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,e779521b-e824-4f8c-be97-07374c75fbd9,0,
62660010,null,1,62660010,2024-05-22 13:44:11.435,2024-05-08 18:03:51.846,2,13,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,f8da7223-1e12-49e1-bdf6-ca1b95a3d891,3,
62660010,null,7,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,13,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,30b01b90-a71a-42b2-a869-67ac8664960f,0,
62660010,null,3,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,13,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,bdacc3ad-db8d-4470-9ab7-768aca754763,0,
62660010,null,5,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,13,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,58663616-52a6-4d7c-b1a8-b0fa848809b2,0,
62660010,null,6,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,13,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,957b36a1-8fbc-4e82-bedf-8065aba8e947,0,
62660010,null,9,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,13,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,ee9b1368-dd65-454a-94eb-5c6f1aceb241,0,
62660010,null,1,62660010,2024-05-23 10:40:55.331,2024-05-08 18:03:51.846,2,14,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,34272d4b-9eb0-48b2-979d-40f5e336d08f,3,
62660010,null,7,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,14,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,6672419d-a0f9-4ea3-8879-e1001e80ee9e,0,
62660010,null,3,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,14,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,fca934bb-ace5-4561-bd13-ab1568bbe417,0,
62660010,null,5,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,14,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,539a332c-6512-42b0-b1e7-c171259517f7,0,
62660010,null,6,62660010,2024-05-08 18:03:51.846,2024-05-08 18:03:51.846,2,14,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,7a8fc398-35da-41c0-8399-2f9827a4127e,0,
62660010,null,9,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,14,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,0f3aa64c-8f32-42c4-aee8-be9f8d5847d3,0,
62660010,null,1,62660010,2024-05-24 13:09:54.346,2024-05-08 18:03:51.847,2,15,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,58ccd65f-c9b8-45e3-a407-34bd4c9e7ba0,3,
62660010,null,7,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,15,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,58f701ab-81c1-4a06-830a-b0ddf5b78d2c,0,
62660010,null,3,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,15,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,c43aba9b-02ad-4361-ac2b-c20285d9d86d,0,
62660010,null,5,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,15,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,e7f1ad6f-76f8-4fdb-b66c-885793f1b5cd,0,
62660010,null,6,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,15,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,05a25174-8858-481b-9bf2-faa5ab048146,0,
62660010,null,9,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,15,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,7e24c0f1-bd54-48d5-b847-7d9e2248165d,0,
62660010,null,1,62660010,2024-05-25 10:38:14.314,2024-05-08 18:03:51.847,2,16,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,099ab6fe-f671-40cf-a5b4-240a093d4aa1,3,
62660010,null,7,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,16,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,2c1f98e6-7c2e-4c01-a243-69e59fc97f0b,0,
62660010,null,3,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,16,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,0bb8c770-64bf-4572-949a-890cf084bb76,0,
62660010,null,5,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,16,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,ac2e0a0c-e9ed-4272-aa38-dc48bc453d6e,0,
62660010,null,6,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,16,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,21ea3a71-a9bc-4bc2-b1ef-c5331419190e,0,
62660010,null,9,62660010,2024-05-08 18:03:51.847,2024-05-08 18:03:51.847,2,16,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,8a0332e2-edb8-4e16-81a4-6dfb73570e6d,0,
62660010,null,1,62660010,2024-05-26 11:39:44.141,2024-05-08 18:03:51.848,2,17,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,74b75fc7-8b3e-4a10-b97a-843abecec67c,3,
62660010,null,7,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,17,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,2e6605e3-78ad-4280-9f66-f87020beb37a,0,
62660010,null,3,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,17,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,738686b8-788f-480c-9664-f10ea7bfbff3,0,
62660010,null,5,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,17,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,dfd5c8f8-4cef-4ad7-8353-342d84099254,0,
62660010,null,6,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,17,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d1851bbc-f334-47ab-be4b-a72aa566b096,0,
62660010,null,9,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,17,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,0daed015-81d5-4ebb-82c9-8fe5693cd16a,0,
62660010,null,1,62660011,2024-05-26 11:03:25.787,2024-05-08 18:03:51.848,2,18,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,56844935-cb96-451a-9f06-195bf3de5bc7,1,
62660010,null,7,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,18,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,4920b69c-b0dc-450a-947f-1b9024b47947,0,
62660010,null,3,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,18,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,1b21db99-dd75-4cd3-bd41-c741667dfe2c,0,
62660010,null,5,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,18,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,8e86db70-31ff-4702-9593-4b9818f524a8,0,
62660010,null,6,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,18,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,12c56351-0d00-4510-bf29-23cbd91efd82,0,
62660010,null,9,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,18,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,cda9bfcf-fc31-45ca-b319-63fccf83a3f5,0,
62660010,null,1,62670070,2024-05-31 13:02:52.420,2024-05-08 18:03:51.848,2,19,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d8a27552-f512-4aca-a2d1-f9394e6848dc,3,
62660010,null,7,62660010,2024-05-08 18:03:51.848,2024-05-08 18:03:51.848,2,19,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,8f1804c4-ca76-4c51-a7f5-a2adee48ef51,0,
62660010,null,3,62660010,2024-05-08 18:03:51.849,2024-05-08 18:03:51.849,2,19,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,b9d83ff1-3f32-447c-947e-3f49f85c9c1e,0,
62660010,null,5,62660010,2024-05-08 18:03:51.849,2024-05-08 18:03:51.849,2,19,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,92a61f2d-1985-498f-baad-0242b5361059,0,
62660010,null,6,62660010,2024-05-08 18:03:51.849,2024-05-08 18:03:51.849,2,19,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,24dfffbe-374c-42af-92a3-4f2dc7797fbd,0,
62660010,null,9,62660010,2024-05-08 18:03:51.849,2024-05-08 18:03:51.849,2,19,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,049de3ad-ae95-4f8d-98e3-4f351b89cded,0,
62660010,null,1,62670070,2024-05-31 13:02:51.354,2024-05-08 18:03:51.849,2,20,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,fc2d966b-95be-46cd-8d72-9942b7633707,3,
62660010,null,7,62660010,2024-05-08 18:03:51.849,2024-05-08 18:03:51.849,2,20,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,0a7b237b-496d-429a-a2c0-8b265b34b33e,0,
62660010,null,3,62660010,2024-05-08 18:03:51.849,2024-05-08 18:03:51.849,2,20,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,f28dc7ea-2f91-4ea3-8107-5efd2c1d60fe,0,
62660010,null,5,62660010,2024-05-08 18:03:51.849,2024-05-08 18:03:51.849,2,20,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d67941f8-0b25-4aca-9db3-4011cee8634c,0,
62660010,null,6,62660010,2024-05-08 18:03:51.849,2024-05-08 18:03:51.849,2,20,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,f71d0ecc-9226-4dc5-bfad-d129a3baea16,0,
62660010,null,9,62660010,2024-05-08 18:03:51.849,2024-05-08 18:03:51.849,2,20,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,fff617aa-62fc-47e5-a517-e4e68f4650e3,0,
62670070,null,1,62670070,2024-06-07 10:19:53.113,2024-06-05 17:58:01.728,2,0,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,bd46984c-f062-44b1-9419-ef2e8c2424d3,3,
62670070,null,7,62670070,2024-06-05 17:58:01.728,2024-06-05 17:58:01.728,2,0,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,a39d3853-6ef7-4725-a503-9c72426aca68,0,
62670070,null,3,62670070,2024-06-05 17:58:01.728,2024-06-05 17:58:01.728,2,0,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,77a70dda-a7ee-4c38-b2eb-8b5e6cfb64cd,0,
62670070,null,5,62670070,2024-06-05 17:58:01.728,2024-06-05 17:58:01.728,2,0,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,37d25dec-9a59-4249-bdf8-9acf5912fae6,0,
62670070,null,6,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,0,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,2ff1c6e4-e2da-46aa-8113-0878959775ab,0,
62670070,null,9,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,0,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,6b7ad7e4-7b4d-4e14-ba74-e3779f3097f4,0,
62670070,null,1,62670070,2024-06-07 10:19:55.265,2024-06-05 17:58:01.729,2,1,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,27b19913-faf5-4313-8725-0dd1d973db20,3,
62670070,null,7,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,1,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,6644557c-a73e-4a95-8b44-977e3ab39ec2,0,
62670070,null,3,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,1,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,f8384ee9-7d16-4f44-a062-04582076810f,0,
62670070,null,5,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,1,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,e8a165a2-20d2-4d8c-b6f3-d578fd77fec5,0,
62670070,null,6,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,1,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,a50566df-a8df-4861-9faf-2862d27102f8,0,
62670070,null,9,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,1,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,9418becc-f785-407c-bc6b-10b40a08c3e1,0,
62670070,null,1,62670070,2024-06-11 14:01:38.165,2024-06-05 17:58:01.729,2,2,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,4125d023-0023-4138-a36c-8d5cac79252b,3,
62670070,null,7,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,2,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,5a705734-f003-4f64-a1a5-a9fbe303cdf6,0,
62670070,null,3,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,2,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,e27ac993-6636-44aa-aed4-be5a6c3850f9,0,
62670070,null,5,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,2,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,8589a953-40a4-448a-b43a-66841da0bc75,0,
62670070,null,6,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,2,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,7738e151-505d-4050-bb9f-9ef06b9a87d6,0,
62670070,null,9,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,2,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,cdbd774e-aa35-478c-87fb-f06e6912fca9,0,
62670070,null,1,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,3,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,a2c6d94f-6056-4b6c-9e99-ca44e04ba82b,0,
62670070,null,7,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,3,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,b05b1cbb-830f-4509-a782-faa40d9e98bf,0,
62670070,null,3,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,3,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,1483b052-3f4e-4c99-8967-8a9d02454a35,0,
62670070,null,5,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,3,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,9a8fcaef-f47e-4c0d-9e3c-bb800684ce62,0,
62670070,null,6,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,3,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,ba4eedd6-007f-4f3d-9ae0-d00c50412028,0,
62670070,null,9,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,3,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,4984e06c-a490-477d-953c-eb53e134a0aa,0,
62670070,null,1,62670070,2024-06-11 14:01:31.033,2024-06-05 17:58:01.729,2,4,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,92046d2f-5ed1-4895-9a5a-07da5c915b2a,3,
62670070,null,7,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,4,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,b3519708-4590-421a-aabf-f06fc7e03054,a10790f0-4343-4673-bd5f-ac5991190e84,0,
62670070,null,3,62670070,2024-06-05 17:58:01.729,2024-06-05 17:58:01.729,2,4,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,1017730d-943f-4b0d-89f5-53d24f181015,0,
62670070,null,5,62670070,2024-06-05 17:58:01.730,2024-06-05 17:58:01.730,2,4,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,020d5264-7c0c-44de-a4d6-1b08ded30430,0,
62670070,null,6,62670070,2024-06-05 17:58:01.730,2024-06-05 17:58:01.730,2,4,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,b3519708-4590-421a-aabf-f06fc7e03054,92402fb6-5626-4dd4-b739-47f4c21325eb,0,
