"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.210013016E1,2.177732885E-1,1.027780026E-1,-1.252272725E-1,2.714229039E-1
1.210228734E1,1.591302752E-1,9.666935354E-2,-1.276707351E-1,2.257592191E-1
1.210444448E1,9.926552325E-2,8.323032409E-2,-1.288924664E-1,1.827407969E-1
1.210660172E1,4.673115537E-2,7.467821985E-2,-1.301141977E-1,1.571316068E-1
1.210875885E1,-4.581485875E-3,5.513054505E-2,-1.337793916E-1,1.447663381E-1
1.211091604E1,-5.467239767E-2,3.436114267E-2,-1.337793916E-1,1.485485941E-1
1.211307323E1,-9.743293375E-2,2.458730713E-2,-1.350011230E-1,1.682944308E-1
1.211523042E1,-1.438586563E-1,3.817904973E-3,-1.398880333E-1,2.006951699E-1
1.211738755E1,-1.829539984E-1,-3.512472380E-3,-1.423314959E-1,2.318248428E-1
1.211954474E1,-2.196058929E-1,-1.695149764E-2,-1.472184062E-1,2.649289727E-1
1.212170193E1,-2.513708472E-1,-2.672533318E-2,-1.521053314E-1,2.950213181E-1
1.212385911E1,-2.794706225E-1,-3.405570984E-2,-1.569922417E-1,3.223510264E-1
1.212601630E1,-3.039052188E-1,-3.405570984E-2,-1.594357044E-1,3.448737700E-1
1.212817349E1,-3.246746361E-1,-3.039052337E-2,-1.631008983E-1,3.646081544E-1
1.213033068E1,-3.417788446E-1,-2.672533318E-2,-1.643226296E-1,3.801696314E-1
1.213248786E1,-3.564395905E-1,-1.695149764E-2,-1.655443609E-1,3.933719237E-1
1.213464500E1,-3.649916947E-1,-8.399390616E-3,-1.643226296E-1,4.003641012E-1
1.213680219E1,-3.735437989E-1,3.817904973E-3,-1.631008983E-1,4.076167920E-1
1.213895937E1,-3.759872615E-1,1.847865991E-2,-1.594357044E-1,4.088124576E-1
1.214111656E1,-3.772090077E-1,2.703076601E-2,-1.569922417E-1,4.094677787E-1
1.214327375E1,-3.772090077E-1,3.313941509E-2,-1.557705253E-1,4.094500127E-1
1.214543094E1,-3.772090077E-1,3.680460155E-2,-1.545487940E-1,4.093000659E-1
1.214758812E1,-3.723220825E-1,4.413498193E-2,-1.521053314E-1,4.046080345E-1
1.214974531E1,-3.686569035E-1,3.924806044E-2,-1.521053314E-1,4.007297775E-1
1.215190245E1,-3.613265157E-1,3.802633286E-2,-1.533270627E-1,3.943501504E-1
1.215405964E1,-3.539961278E-1,2.947422490E-2,-1.521053314E-1,3.864168996E-1
1.215621682E1,-3.405571282E-1,2.947422490E-2,-1.533270627E-1,3.746425972E-1
1.215837401E1,-3.271180987E-1,2.703076601E-2,-1.521053314E-1,3.617636586E-1
1.216053120E1,-3.112356067E-1,1.970038936E-2,-1.545487940E-1,3.480532114E-1
1.216268833E1,-2.892444730E-1,2.703076601E-2,-1.557705253E-1,3.296323468E-1
1.216484552E1,-2.696968019E-1,1.237001177E-2,-1.557705253E-1,3.116951054E-1
1.216700271E1,-2.501491308E-1,2.214384824E-2,-1.569922417E-1,2.961612764E-1
1.216915990E1,-2.269362658E-1,2.580903657E-2,-1.569922417E-1,2.771511124E-1
1.217131708E1,-2.012799382E-1,3.191768378E-2,-1.569922417E-1,2.572526308E-1
1.217347427E1,-1.756236255E-1,3.680460155E-2,-1.594357044E-1,2.400374562E-1
1.217563141E1,-1.524107605E-1,3.924806044E-2,-1.582139730E-1,2.231616263E-1
1.217778859E1,-1.279761642E-1,4.535670951E-2,-1.594357044E-1,2.094155523E-1
1.217994578E1,-1.023198515E-1,5.390881747E-2,-1.569922417E-1,1.949925039E-1
1.218210297E1,-8.032871783E-2,5.268708616E-2,-1.582139730E-1,1.850953625E-1
1.218426016E1,-5.467239767E-2,5.268708616E-2,-1.545487940E-1,1.721927114E-1
1.218641734E1,-3.512472659E-2,5.513054505E-2,-1.533270627E-1,1.666802675E-1
1.218857448E1,-1.557705179E-2,5.879573524E-2,-1.508836001E-1,1.626820328E-1
1.219073167E1,6.414080039E-3,6.856957078E-2,-1.484401375E-1,1.636380178E-1
1.219288885E1,2.718348242E-2,7.101303339E-2,-1.484401375E-1,1.667820945E-1
1.219504604E1,4.428769648E-2,7.223475724E-2,-1.459966749E-1,1.688025157E-1
1.219720323E1,5.894844979E-2,7.956513762E-2,-1.435532272E-1,1.743934055E-1
1.219936042E1,7.360920310E-2,8.933897316E-2,-1.411097646E-1,1.825150201E-1
1.220151760E1,8.582650125E-2,1.003345400E-1,-1.374445707E-1,1.905891346E-1
1.220367479E1,9.560033679E-2,9.666935354E-2,-1.362228394E-1,1.924605161E-1
1.220583193E1,1.029307172E-1,1.052214578E-1,-1.325576603E-1,1.980853882E-1
1.220798911E1,1.090393662E-1,1.039997265E-1,-1.301141977E-1,1.990859888E-1
1.221014630E1,1.102610901E-1,1.064431891E-1,-1.288924664E-1,2.002521620E-1
1.221230349E1,1.127045527E-1,1.039997265E-1,-1.264490038E-1,1.987652129E-1
1.221446068E1,1.127045527E-1,1.039997265E-1,-1.240055487E-1,1.972197642E-1
1.221661781E1,1.090393662E-1,1.015562713E-1,-1.227838174E-1,1.930780294E-1
1.221877500E1,1.029307172E-1,1.052214578E-1,-1.191186309E-1,1.893555807E-1
1.222093219E1,9.437860548E-2,1.015562713E-1,-1.166751757E-1,1.812018048E-1
1.222308937E1,8.460476995E-2,1.064431891E-1,-1.130099818E-1,1.768032115E-1
1.222524656E1,6.994401664E-2,1.088866442E-1,-1.093447953E-1,1.694247651E-1
1.222740375E1,5.528326333E-2,1.174387559E-1,-1.044578776E-1,1.666119707E-1
1.222956094E1,3.940077871E-2,1.247691289E-1,-9.834922850E-2,1.636836205E-1
1.223171807E1,2.229656465E-2,1.430950761E-1,-9.346231073E-2,1.723616579E-1
1.223387526E1,2.748891478E-3,1.516471803E-1,-8.979712427E-2,1.762610202E-1
1.223603245E1,-1.679878123E-2,1.614210159E-1,-8.857539296E-2,1.848906262E-1
1.223818964E1,-3.390299529E-2,1.797469556E-1,-8.735366166E-2,2.027043250E-1
1.224034682E1,-5.100720748E-2,1.956294477E-1,-8.857539296E-2,2.207220339E-1
1.224250396E1,-7.055488229E-2,1.919642538E-1,-8.979712427E-2,2.233647010E-1
1.224466114E1,-8.521563560E-2,2.005163580E-1,-8.857539296E-2,2.351895291E-1
1.224681833E1,-1.010981202E-1,2.212857604E-1,-8.613193035E-2,2.580831786E-1
1.224897552E1,-1.133154184E-1,2.444986254E-1,-8.124501258E-2,2.814617451E-1
1.225113271E1,-1.230892539E-1,2.640463114E-1,-7.880155742E-2,3.017964619E-1
1.225328990E1,-1.353065521E-1,2.774853408E-1,-7.635809481E-2,3.180197102E-1
1.225544708E1,-1.463021189E-1,2.970330119E-1,-7.757982612E-2,3.400757998E-1
1.225760427E1,-1.536324918E-1,3.031416535E-1,-7.513637096E-2,3.480564306E-1
1.225976141E1,-1.572976857E-1,3.116937578E-1,-7.024945319E-2,3.561327649E-1
1.226191859E1,-1.621845961E-1,3.165806830E-1,-6.291907281E-2,3.612284343E-1
1.226407578E1,-1.621845961E-1,3.251327872E-1,-5.803215504E-2,3.679441582E-1
1.226623297E1,-1.634063274E-1,3.287979662E-1,-5.192350596E-2,3.708177192E-1
1.226839016E1,-1.621845961E-1,3.361283541E-1,-4.459312931E-2,3.758652163E-1
1.227054734E1,-1.609628648E-1,3.434587121E-1,-3.604102135E-2,3.810142858E-1
1.227270448E1,-1.585194170E-1,3.544542789E-1,-3.115410358E-2,3.895341058E-1
1.227486167E1,-1.548542231E-1,3.678933084E-1,-2.626718581E-2,4.000191018E-1
1.227701885E1,-1.511890292E-1,3.813323379E-1,-2.138026804E-2,4.107670755E-1
1.227917604E1,-1.475238502E-1,3.947713673E-1,-1.771507785E-2,4.218074713E-1
1.228133323E1,-1.426369250E-1,4.069886506E-1,-1.160643063E-2,4.314159979E-1
1.228349042E1,-1.389717311E-1,4.033234715E-1,-9.162971750E-3,4.266930100E-1
1.228564755E1,-1.353065521E-1,4.192059636E-1,-5.497782957E-3,4.405357291E-1
1.228780474E1,-1.377500147E-1,4.130973220E-1,-3.054323839E-3,4.354696234E-1
1.228996193E1,-1.389717311E-1,4.069886506E-1,6.108647794E-4,4.300619454E-1
1.229211911E1,-1.438586563E-1,4.069886506E-1,6.108647794E-4,4.316658984E-1
1.229427630E1,-1.475238502E-1,3.935496211E-1,6.108647794E-4,4.202915224E-1
1.229643349E1,-1.511890292E-1,3.898844421E-1,1.832594397E-3,4.181762298E-1
1.229859068E1,-1.609628648E-1,3.740019500E-1,-1.832594397E-3,4.071730110E-1
1.230074781E1,-1.707367003E-1,3.617846668E-1,-1.832594397E-3,4.000531519E-1
1.230290500E1,-1.817322671E-1,3.544542789E-1,-6.108647794E-4,3.983275360E-1
1.230506219E1,-1.939495653E-1,3.507890999E-1,-3.054323839E-3,4.008475463E-1
1.230721937E1,-2.061668634E-1,3.446804583E-1,-6.108647794E-4,4.016338719E-1
1.230937656E1,-2.147189677E-1,3.459021747E-1,-3.054323839E-3,4.071386477E-1
1.231153375E1,-2.244928032E-1,3.459021747E-1,-6.108647794E-4,4.123659859E-1
1.231369094E1,-2.354883701E-1,3.385718167E-1,6.719512399E-3,4.124691496E-1
1.231584812E1,-2.452622056E-1,3.324631453E-1,2.382372692E-2,4.138270924E-1
1.231800526E1,-2.550360560E-1,3.275762498E-1,3.970621154E-2,4.170445690E-1
1.232016245E1,-2.660316229E-1,3.202458620E-1,4.825831577E-2,4.191170499E-1
1.232231964E1,-2.758054435E-1,3.104720116E-1,5.070177838E-2,4.183684775E-1
1.232447682E1,-2.831358314E-1,3.006981909E-1,4.581485689E-2,4.155530076E-1
1.232663396E1,-2.929096520E-1,2.933678031E-1,3.848448023E-2,4.163433527E-1
1.232879114E1,-2.965748608E-1,2.982547283E-1,2.626718581E-2,4.214291116E-1
1.233094833E1,-3.051269650E-1,2.933678031E-1,1.771507785E-2,4.236519287E-1
1.233310552E1,-3.087921441E-1,2.897026241E-1,1.282816008E-2,4.236092071E-1
1.233526271E1,-3.124573231E-1,2.860374451E-1,1.282816008E-2,4.238060410E-1
1.233741990E1,-3.173442483E-1,2.848156989E-1,1.404988952E-2,4.266435909E-1
1.233957708E1,-3.197877109E-1,2.897026241E-1,1.404988952E-2,4.317281434E-1
1.234173427E1,-3.222311735E-1,2.945895493E-1,1.282816008E-2,4.367842642E-1
1.234389146E1,-3.210094273E-1,3.006981909E-1,9.162971750E-3,4.399436492E-1
1.234604859E1,-3.222311735E-1,3.068068326E-1,6.719512399E-3,4.449814755E-1
1.234820578E1,-3.197877109E-1,3.116937578E-1,1.832594397E-3,4.465652663E-1
1.235036297E1,-3.161225319E-1,3.202458620E-1,-6.108647794E-4,4.499902671E-1
1.235252016E1,-3.100138903E-1,3.251327872E-1,-3.054323839E-3,4.492541267E-1
1.235467734E1,-3.026835024E-1,3.336848915E-1,-6.719512399E-3,4.505641589E-1
1.235683453E1,-2.977965772E-1,3.446804583E-1,-1.038470119E-2,4.556262303E-1
1.235899172E1,-2.916879356E-1,3.300196826E-1,-1.404988952E-2,4.406724885E-1
1.236114891E1,-2.855792940E-1,3.300196826E-1,-1.649334840E-2,4.367385426E-1
1.236330604E1,-2.758054435E-1,3.324631453E-1,-2.015853859E-2,4.324427735E-1
1.236546323E1,-2.672533393E-1,3.275762498E-1,-2.260199748E-2,4.233691027E-1
1.236762042E1,-2.587012351E-1,3.226893246E-1,-2.626718581E-2,4.144209144E-1
1.236977755E1,-2.513708472E-1,3.141372204E-1,-2.871064469E-2,4.033531916E-1
1.237193479E1,-2.428187430E-1,2.970330119E-1,-2.993237413E-2,3.848187874E-1
1.237409193E1,-2.342666388E-1,2.860374451E-1,-3.237583488E-2,3.711421193E-1
1.237624911E1,-2.281579971E-1,2.713766694E-1,-3.359756246E-2,3.561322290E-1
1.237840630E1,-2.208276242E-1,2.628245652E-1,-3.481929377E-2,3.450419900E-1
1.238056349E1,-2.098320574E-1,2.506072819E-1,-3.604102135E-2,3.288350001E-1
1.238272068E1,-2.037234008E-1,2.322813272E-1,-3.604102135E-2,3.110575417E-1
1.238487786E1,-1.988364905E-1,2.188423127E-1,-3.726275265E-2,2.980208391E-1
1.238703505E1,-1.951712966E-1,2.017380893E-1,-3.726275265E-2,2.831582675E-1
1.238919219E1,-1.951712966E-1,1.834121495E-1,-3.848448023E-2,2.705788366E-1
1.239134937E1,-1.915061027E-1,1.699731201E-1,-3.848448023E-2,2.589333971E-1
1.239350656E1,-1.915061027E-1,1.540906429E-1,-3.848448023E-2,2.487962396E-1
1.239566375E1,-1.915061027E-1,1.406516135E-1,-4.214967042E-2,2.413173397E-1
1.239782094E1,-1.927278340E-1,1.369864196E-1,-4.214967042E-2,2.401788747E-1
1.239997807E1,-1.976147592E-1,1.223256737E-1,-4.092793912E-2,2.359878380E-1
1.240213526E1,-1.988364905E-1,1.174387559E-1,-4.214967042E-2,2.347432769E-1
1.240429245E1,-2.049451321E-1,1.101083755E-1,-4.214967042E-2,2.364380601E-1
1.240644964E1,-2.110537887E-1,1.088866442E-1,-4.214967042E-2,2.411982540E-1
1.240860682E1,-2.171624303E-1,1.052214578E-1,-4.214967042E-2,2.449646322E-1
1.241076401E1,-2.244928032E-1,9.911280870E-2,-4.214967042E-2,2.489918920E-1
1.241292120E1,-2.318231910E-1,1.064431891E-1,-4.092793912E-2,2.583548734E-1
1.241507833E1,-2.403752953E-1,1.052214578E-1,-4.092793912E-2,2.655690757E-1
1.241723557E1,-2.489273995E-1,1.003345400E-1,-4.092793912E-2,2.714902693E-1
1.241939271E1,-2.550360560E-1,1.003345400E-1,-4.214967042E-2,2.772850600E-1
1.242154990E1,-2.623664141E-1,1.027780026E-1,-4.337139800E-2,2.850974065E-1
1.242370708E1,-2.672533393E-1,1.137735620E-1,-4.214967042E-2,2.935053074E-1
1.242586427E1,-2.684750557E-1,1.211039424E-1,-4.214967042E-2,2.975258226E-1
1.242802146E1,-2.696968019E-1,1.259908676E-1,-4.581485689E-2,3.011794561E-1
1.243017859E1,-2.696968019E-1,1.333212405E-1,-4.581485689E-2,3.043187790E-1
1.243233583E1,-2.660316229E-1,1.406516135E-1,-4.703658819E-2,3.045786292E-1
1.243449297E1,-2.611446977E-1,1.467602700E-1,-5.070177838E-2,3.038186964E-1
1.243665016E1,-2.525925934E-1,1.577558219E-1,-5.070177838E-2,3.020936741E-1
1.243880734E1,-2.415970266E-1,1.626427472E-1,-5.314523727E-2,2.960510137E-1
1.244096453E1,-2.269362658E-1,1.711948514E-1,-5.436696485E-2,2.894192681E-1
1.244312172E1,-2.122755051E-1,1.821904182E-1,-5.681042373E-2,2.854499305E-1
1.244527885E1,-1.963930279E-1,1.846338809E-1,-5.681042373E-2,2.754765246E-1
1.244743604E1,-1.805105358E-1,2.054032832E-1,-5.681042373E-2,2.792883574E-1
1.244959323E1,-1.719584316E-1,2.347247899E-1,-5.925388262E-2,2.969452000E-1
1.245175042E1,-1.634063274E-1,2.603811026E-1,-6.169734150E-2,3.135386872E-1
1.245390760E1,-1.524107605E-1,2.811505198E-1,-6.414080411E-2,3.261728031E-1
1.245606479E1,-1.377500147E-1,2.921460867E-1,-6.658425927E-2,3.297845753E-1
1.245822193E1,-1.230892539E-1,3.092502952E-1,-6.902772188E-2,3.399287218E-1
1.246037911E1,-9.743293375E-2,3.190241456E-1,-7.024945319E-2,3.408879108E-1
1.246253630E1,-7.177661359E-2,3.129154742E-1,-6.902772188E-2,3.283790533E-1
1.246469349E1,-4.245510325E-2,3.092502952E-1,-6.658425927E-2,3.191733768E-1
1.246685068E1,-9.468403645E-3,3.055851161E-1,-6.291907281E-2,3.121389492E-1
1.246900786E1,2.107483521E-2,3.019199073E-1,-5.925388262E-2,3.084003919E-1
1.247116500E1,5.283980444E-2,2.933678031E-1,-5.436696485E-2,3.030057420E-1
1.247332219E1,8.338304609E-2,2.945895493E-1,-5.192350596E-2,3.105346767E-1
1.247547937E1,1.114828214E-1,2.872591615E-1,-4.948004708E-2,3.120809516E-1
1.247763656E1,1.359174103E-1,2.848156989E-1,-4.825831577E-2,3.192528618E-1
1.247979375E1,1.579085439E-1,2.884808779E-1,-4.703658819E-2,3.322179492E-1
1.248195094E1,1.750127524E-1,2.823722363E-1,-4.703658819E-2,3.355234477E-1
1.248410812E1,1.896735132E-1,2.835939825E-1,-4.459312931E-2,3.440786766E-1
1.248626531E1,1.994473487E-1,2.762635946E-1,-4.337139800E-2,3.434849295E-1
1.248842245E1,2.043342739E-1,2.640463114E-1,-4.214967042E-2,3.365256970E-1
1.249057969E1,2.055560052E-1,2.701549530E-1,-4.214967042E-2,3.420724552E-1
1.249273687E1,2.043342739E-1,2.689332068E-1,-4.214967042E-2,3.403735594E-1
1.249489401E1,1.994473487E-1,2.664897740E-1,-4.459312931E-2,3.358341730E-1
1.249705120E1,1.908952445E-1,2.677114904E-1,-4.581485689E-2,3.319780679E-1
1.249920839E1,1.811214089E-1,2.652680278E-1,-5.192350596E-2,3.253738493E-1
1.250136557E1,1.676823795E-1,2.628245652E-1,-5.314523727E-2,3.162570927E-1
1.250352271E1,1.505781710E-1,2.603811026E-1,-5.925388262E-2,3.065666759E-1
1.250567995E1,1.346956789E-1,2.554942071E-1,-6.414080411E-2,2.958618910E-1
1.250783708E1,1.139262840E-1,2.457203567E-1,-6.780599058E-2,2.792048428E-1
1.250999427E1,9.437860548E-2,2.396117151E-1,-7.147117704E-2,2.672624634E-1
1.251215146E1,7.483093441E-2,2.432768941E-1,-7.635809481E-2,2.657327127E-1
1.251430865E1,5.283980444E-2,2.383899838E-1,-8.002328873E-2,2.569543851E-1
1.251646583E1,3.207040206E-2,2.273944169E-1,-8.491020650E-2,2.448396919E-1
1.251862297E1,1.007926930E-2,2.273944169E-1,-8.857539296E-2,2.442445757E-1
1.252078016E1,-9.468403645E-3,2.188423127E-1,-9.224057943E-2,2.376761094E-1
1.252293740E1,-3.023780696E-2,2.115119249E-1,-9.590577334E-2,2.341997794E-1
1.252509453E1,-4.856374860E-2,2.127336562E-1,-9.590577334E-2,2.383526033E-1
1.252725172E1,-6.322450191E-2,2.115119249E-1,-1.007926911E-1,2.426804454E-1
1.252940891E1,-7.666353136E-2,2.041815519E-1,-1.020144150E-1,2.407786204E-1
1.253156609E1,-9.254601598E-2,1.931859851E-1,-1.056796089E-1,2.388593093E-1
1.253372328E1,-1.035415828E-1,1.858556122E-1,-1.081230640E-1,2.386498794E-1
1.253588042E1,-1.120936871E-1,1.785252392E-1,-1.117882580E-1,2.386060987E-1
1.253803760E1,-1.194240674E-1,1.724165827E-1,-1.142317131E-1,2.388272810E-1
1.254019479E1,-1.255327165E-1,1.663079411E-1,-1.178968996E-1,2.394085903E-1
1.254235198E1,-1.291978955E-1,1.675296724E-1,-1.215620935E-1,2.439992416E-1
1.254450917E1,-1.340848207E-1,1.650862098E-1,-1.227838174E-1,2.455769973E-1
1.254666630E1,-1.353065521E-1,1.601992846E-1,-1.264490038E-1,2.448694027E-1
1.254882354E1,-1.353065521E-1,1.650862098E-1,-1.264490038E-1,2.480940754E-1
1.255098068E1,-1.365282834E-1,1.638644785E-1,-1.276707351E-1,2.485786718E-1
1.255313786E1,-1.365282834E-1,1.589775532E-1,-1.276707351E-1,2.453847004E-1
1.255529505E1,-1.340848207E-1,1.601992846E-1,-1.276707351E-1,2.448313022E-1
1.255745224E1,-1.291978955E-1,1.601992846E-1,-1.264490038E-1,2.415476300E-1
1.255960943E1,-1.279761642E-1,1.601992846E-1,-1.276707351E-1,2.415399056E-1
1.256176656E1,-1.230892539E-1,1.577558219E-1,-1.276707351E-1,2.373555990E-1
1.256392375E1,-1.169806048E-1,1.614210159E-1,-1.264490038E-1,2.360732023E-1
1.256608094E1,-1.108719558E-1,1.577558219E-1,-1.240055487E-1,2.292528430E-1
1.256823812E1,-1.072067693E-1,1.626427472E-1,-1.264490038E-1,2.322397579E-1
1.257039531E1,-9.987638891E-2,1.577558219E-1,-1.264490038E-1,2.255028669E-1
1.257255250E1,-9.254601598E-2,1.528689116E-1,-1.252272725E-1,2.182098508E-1
1.257470969E1,-8.643736690E-2,1.504254490E-1,-1.227838174E-1,2.125443481E-1
1.257686682E1,-7.788526267E-2,1.516471803E-1,-1.227838174E-1,2.100924731E-1
1.257902401E1,-6.933315098E-2,1.516471803E-1,-1.215620935E-1,2.063523581E-1
1.258118125E1,-6.322450191E-2,1.528689116E-1,-1.203403622E-1,2.045679461E-1
1.258333839E1,-5.589412898E-2,1.492037177E-1,-1.178968996E-1,1.982059080E-1
1.258549557E1,-4.856374860E-2,1.516471803E-1,-1.154534444E-1,1.966845261E-1
1.258765276E1,-4.001164436E-2,1.540906429E-1,-1.117882580E-1,1.945288476E-1
1.258980995E1,-3.390299529E-2,1.565341055E-1,-1.044578776E-1,1.912165983E-1
1.259196714E1,-2.657261863E-2,1.601992846E-1,-9.712749720E-2,1.892185655E-1
1.259412432E1,-2.168569900E-2,1.626427472E-1,-8.857539296E-2,1.864632215E-1
1.259628146E1,-1.679878123E-2,1.601992846E-1,-8.124501258E-2,1.804072113E-1
1.259843865E1,-1.679878123E-2,1.516471803E-1,-7.391463965E-2,1.695359558E-1
1.260059583E1,-1.435532235E-2,1.565341055E-1,-6.780599058E-2,1.711918626E-1
1.260275302E1,-1.435532235E-2,1.540906429E-1,-6.047561392E-2,1.661544504E-1
1.260491021E1,-1.435532235E-2,1.467602700E-1,-5.436696485E-2,1.571636695E-1
1.260706740E1,-1.802051067E-2,1.430950761E-1,-5.192350596E-2,1.532872796E-1
1.260922453E1,-2.168569900E-2,1.308777779E-1,-4.948004708E-2,1.415893264E-1
1.261138172E1,-2.779434808E-2,1.211039424E-1,-4.825831577E-2,1.332949950E-1
1.261353891E1,-3.023780696E-2,1.174387559E-1,-4.825831577E-2,1.305183949E-1
1.261569609E1,-3.634645417E-2,1.088866442E-1,-4.703658819E-2,1.240556595E-1
1.261785328E1,-4.123337194E-2,1.064431891E-1,-4.581485689E-2,1.230014007E-1
1.262001047E1,-4.856374860E-2,1.015562713E-1,-4.581485689E-2,1.215364761E-1
1.262216766E1,-5.589412898E-2,9.544762224E-2,-4.581485689E-2,1.197221924E-1
1.262432479E1,-5.955931544E-2,8.811724186E-2,-4.703658819E-2,1.162944582E-1
1.262648198E1,-6.566796452E-2,7.589995116E-2,-4.948004708E-2,1.118988794E-1
1.262863917E1,-6.811141968E-2,6.612611562E-2,-5.192350596E-2,1.082029534E-1
1.263079635E1,-6.933315098E-2,5.757400393E-2,-5.436696485E-2,1.052502666E-1
1.263295354E1,-7.177661359E-2,4.657844082E-2,-5.558869615E-2,1.020369372E-1
1.263511073E1,-7.177661359E-2,3.558287397E-2,-5.803215504E-2,9.892297103E-2
1.263726792E1,-7.177661359E-2,2.703076601E-2,-5.803215504E-2,9.617835301E-2
1.263942505E1,-7.177661359E-2,1.603520103E-2,-5.925388262E-2,9.444592387E-2
1.264158224E1,-6.811141968E-2,1.359174121E-2,-5.925388262E-2,9.129580234E-2
1.264373943E1,-6.566796452E-2,-2.290742937E-3,-5.925388262E-2,8.847910303E-2
1.264589661E1,-6.322450191E-2,-2.290742937E-3,-6.169734150E-2,8.836937871E-2
1.264805380E1,-5.467239767E-2,-2.290742937E-3,-6.169734150E-2,8.246745127E-2
1.265021099E1,-4.978547990E-2,1.527161949E-4,-6.169734150E-2,7.927912260E-2
1.265236818E1,-4.367683083E-2,1.374445739E-3,-6.047561392E-2,7.461135659E-2
1.265452531E1,-4.001164436E-2,-1.069013379E-3,-5.925388262E-2,7.150592339E-2
1.265668250E1,-3.268126398E-2,5.039634649E-3,-5.925388262E-2,6.785635960E-2
1.265883969E1,-2.657261863E-2,1.359174121E-2,-5.925388262E-2,6.634653039E-2
1.266099687E1,-2.046396956E-2,1.603520103E-2,-5.925388262E-2,6.470644734E-2
1.266315406E1,-1.191186346E-2,2.580903657E-2,-5.803215504E-2,6.461988763E-2
1.266531125E1,-4.581485875E-3,2.336557768E-2,-5.803215504E-2,6.272695793E-2
1.266746844E1,2.748891478E-3,2.580903657E-2,-5.681042373E-2,6.245868248E-2
1.266962557E1,1.007926930E-2,2.825249545E-2,-5.681042373E-2,6.424343868E-2
1.267178276E1,1.740964688E-2,2.947422490E-2,-5.681042373E-2,6.632684210E-2
1.267393995E1,2.474002354E-2,3.069595434E-2,-5.681042373E-2,6.915008765E-2
1.267609714E1,3.207040206E-2,3.680460155E-2,-5.436696485E-2,7.306747738E-2
1.267825432E1,3.817904741E-2,3.680460155E-2,-5.314523727E-2,7.507752394E-2
1.268041151E1,4.428769648E-2,3.924806044E-2,-5.192350596E-2,7.872649350E-2
1.268256864E1,5.039634556E-2,4.902189970E-2,-5.070177838E-2,8.668107421E-2
1.268472588E1,5.528326333E-2,4.169152305E-2,-4.825831577E-2,8.439956954E-2
1.268688302E1,6.139190868E-2,4.657844082E-2,-4.459312931E-2,8.903406528E-2
1.268904021E1,6.627883017E-2,3.558287397E-2,-3.726275265E-2,8.394960979E-2
1.269119740E1,6.994401664E-2,3.069595434E-2,-3.115410358E-2,8.249233447E-2
1.269335458E1,6.994401664E-2,1.481347065E-2,-2.504545636E-2,7.575539097E-2
1.269551177E1,7.360920310E-2,1.603520103E-2,-1.893680729E-2,7.767911639E-2
1.269766891E1,7.238747925E-2,3.817904973E-3,-1.649334840E-2,7.434079695E-2
1.269982609E1,7.360920310E-2,-8.399390616E-3,-1.404988952E-2,7.540732020E-2
1.270198328E1,7.238747925E-2,-2.183841541E-2,-1.282816008E-2,7.669045071E-2
1.270414047E1,6.994401664E-2,-3.649916872E-2,-1.160643063E-2,7.974373965E-2
1.270629766E1,6.627883017E-2,-4.505127668E-2,-1.160643063E-2,8.097660212E-2
1.270845484E1,6.139190868E-2,-6.093376130E-2,-1.160643063E-2,8.727312845E-2
1.271061203E1,5.528326333E-2,-7.681624591E-2,-1.038470119E-2,9.520933179E-2
1.271276917E1,4.673115537E-2,-1.073594838E-1,-1.160643063E-2,1.176629461E-1
1.271492635E1,3.695731983E-2,-1.305723488E-1,-1.038470119E-2,1.360985811E-1
1.271708354E1,2.718348242E-2,-1.525634825E-1,-1.160643063E-2,1.554003447E-1
1.271924073E1,1.740964688E-2,-1.757763475E-1,-1.160643063E-2,1.770173138E-1
1.272139792E1,7.635809947E-3,-1.965457499E-1,-1.282816008E-2,1.971118948E-1
1.272355510E1,-3.359756200E-3,-2.160934210E-1,-1.160643063E-2,2.164309677E-1
1.272571224E1,-1.435532235E-2,-2.319758981E-1,-9.162971750E-3,2.326001992E-1
1.272786943E1,-2.901607752E-2,-2.551887631E-1,-5.497782957E-3,2.568919290E-1
1.273002661E1,-3.878991306E-2,-2.612974048E-1,1.832594397E-3,2.641672756E-1
1.273218380E1,-5.589412898E-2,-2.808450758E-1,1.282816008E-2,2.866403181E-1
1.273434099E1,-6.933315098E-2,-2.955058515E-1,2.260199748E-2,3.043708994E-1
1.273649818E1,-8.032871783E-2,-3.052796721E-1,2.993237413E-2,3.170872564E-1
1.273865536E1,-9.254601598E-2,-3.236056268E-1,3.481929377E-2,3.383751616E-1
1.274081250E1,-1.059850380E-1,-3.394880891E-1,4.092793912E-2,3.579945350E-1
1.274296969E1,-1.230892539E-1,-3.529271185E-1,4.825831577E-2,3.768784691E-1
1.274512687E1,-1.389717311E-1,-3.627009690E-1,5.192350596E-2,3.918688370E-1
1.274728406E1,-1.585194170E-1,-3.724747896E-1,5.314523727E-2,4.082772229E-1
1.274944125E1,-1.792888194E-1,-3.822486401E-1,5.192350596E-2,4.253875340E-1
1.275159844E1,-1.988364905E-1,-3.822486401E-1,4.825831577E-2,4.335652636E-1
1.275375562E1,-2.232710719E-1,-3.908007443E-1,4.581485689E-2,4.524093217E-1
