"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.549459953E0,-9.162971983E-4,2.596175298E-3,-7.635809598E-4,2.857058385E-3
3.551617245E0,-9.162971983E-4,3.817904973E-3,4.581485991E-4,3.952960799E-3
3.553774536E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
3.555931828E0,-9.162971983E-4,-7.177661173E-3,4.581485991E-4,7.250401410E-3
3.558089120E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.560246464E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
3.562403755E0,1.527161920E-3,-5.955931731E-3,4.581485991E-4,6.165650529E-3
3.564561047E0,-9.162971983E-4,-2.290742937E-3,-7.635809598E-4,2.582665221E-3
3.566718391E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
3.568875630E0,-9.162971983E-4,-4.734201822E-3,4.581485991E-4,4.843776171E-3
3.571032974E0,3.054323897E-4,-1.069013379E-3,1.679878100E-3,2.014464936E-3
3.573190266E0,-9.162971983E-4,2.596175298E-3,-7.635809598E-4,2.857058385E-3
3.575347557E0,-9.162971983E-4,1.527161949E-4,-7.635809598E-4,1.202488534E-3
3.577504849E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
3.579662193E0,-9.162971983E-4,-2.290742937E-3,-7.635809598E-4,2.582665221E-3
3.581819484E0,-9.162971983E-4,1.527161949E-4,-7.635809598E-4,1.202488534E-3
3.583976776E0,3.054323897E-4,3.817904973E-3,-7.635809598E-4,3.905476055E-3
3.586134068E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
3.588291411E0,3.054323897E-4,3.817904973E-3,-7.635809598E-4,3.905476055E-3
3.590448703E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.592605995E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
3.594763286E0,-9.162971983E-4,-5.955931731E-3,4.581485991E-4,6.043395029E-3
3.596920578E0,-9.162971983E-4,-4.734201822E-3,4.581485991E-4,4.843776171E-3
3.599077922E0,-2.138026757E-3,1.527161949E-4,4.581485991E-4,2.191889776E-3
3.601235214E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
3.603392505E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.605549797E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
3.607707089E0,-9.162971983E-4,1.374445739E-3,-7.635809598E-4,1.819823488E-3
3.609864432E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
3.612021724E0,1.527161920E-3,1.527161949E-4,-7.635809598E-4,1.714235003E-3
3.614179016E0,1.527161920E-3,1.527161949E-4,-7.635809598E-4,1.714235003E-3
3.616336307E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.618493651E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
3.620650891E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
3.622808234E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
3.624965526E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.627122818E0,-9.162971983E-4,1.527161949E-4,1.679878100E-3,1.919612779E-3
3.629280161E0,-9.162971983E-4,-3.512472380E-3,1.679878100E-3,3.999881649E-3
3.631437453E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
3.633594745E0,-9.162971983E-4,-1.069013379E-3,1.679878100E-3,2.191889730E-3
3.635752036E0,-2.138026757E-3,-3.512472380E-3,4.581485991E-4,4.137453416E-3
3.637909328E0,1.527161920E-3,2.596175298E-3,-7.635809598E-4,3.107314852E-3
3.640066672E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
3.642223964E0,2.748891478E-3,3.817904973E-3,-7.635809598E-4,4.766115675E-3
3.644381255E0,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
3.646538547E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
3.648695891E0,3.054323897E-4,-5.955931731E-3,4.581485991E-4,5.981330275E-3
3.650853182E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.653010474E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.655167766E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.657325109E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
3.659482349E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
3.661639693E0,-9.162971983E-4,1.527161949E-4,-7.635809598E-4,1.202488534E-3
3.663796984E0,3.054323897E-4,-4.734201822E-3,-7.635809598E-4,4.805102676E-3
3.665954328E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.668111568E0,-9.162971983E-4,2.596175298E-3,-7.635809598E-4,2.857058385E-3
3.670268859E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
3.672426203E0,-2.138026757E-3,-1.069013379E-3,4.581485991E-4,2.433895675E-3
3.674583495E0,2.748891478E-3,3.817904973E-3,4.581485991E-4,4.726806838E-3
3.676740786E0,1.527161920E-3,5.039634649E-3,4.581485991E-4,5.285833999E-3
3.678898130E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
3.681055422E0,-2.138026757E-3,-7.177661173E-3,4.581485991E-4,7.503324494E-3
3.683212714E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
3.685370005E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
3.687527349E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.689684641E0,1.527161920E-3,6.261364091E-3,4.581485991E-4,6.461176669E-3
3.691841932E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
3.693999224E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
3.696156516E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
3.698313859E0,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
3.700471151E0,-9.162971983E-4,-4.734201822E-3,-7.635809598E-4,4.882143313E-3
3.702628443E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.704785734E0,-9.162971983E-4,-1.069013379E-3,1.679878100E-3,2.191889730E-3
3.706943026E0,-2.138026757E-3,1.374445739E-3,-7.635809598E-4,2.653924525E-3
3.709100318E0,1.527161920E-3,2.596175298E-3,4.581485991E-4,3.046678494E-3
3.711257661E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
3.713414953E0,3.054323897E-4,-7.177661173E-3,1.679878100E-3,7.377946821E-3
3.715572245E0,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
3.717729589E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.719886880E0,1.527161920E-3,3.817904973E-3,4.581485991E-4,4.137453571E-3
3.722044172E0,-9.162971983E-4,-1.069013379E-3,-7.635809598E-4,1.601700984E-3
3.724201464E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
3.726358755E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
3.728516047E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
3.730673391E0,1.527161920E-3,2.596175298E-3,4.581485991E-4,3.046678494E-3
3.732830682E0,3.054323897E-4,3.817904973E-3,-7.635809598E-4,3.905476055E-3
3.734987974E0,1.527161920E-3,2.596175298E-3,-7.635809598E-4,3.107314852E-3
3.737145266E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
3.739302557E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.741459849E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
3.743617193E0,-9.162971983E-4,2.596175298E-3,1.679878100E-3,3.225169323E-3
3.745774484E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.747931776E0,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
3.750089068E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
3.752246359E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
3.754403703E0,3.054323897E-4,1.374445739E-3,1.679878100E-3,2.191889702E-3
3.756560995E0,-9.162971983E-4,3.817904973E-3,4.581485991E-4,3.952960799E-3
3.758718339E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
3.760875578E0,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
3.763032922E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.765190214E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
3.767347505E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.769504797E0,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
3.771662089E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
3.773819432E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.775976724E0,3.054323897E-4,-3.512472380E-3,-7.635809598E-4,3.607465460E-3
3.778134016E0,-9.162971983E-4,-3.512472380E-3,-7.635809598E-4,3.709463392E-3
3.780291307E0,3.054323897E-4,-3.512472380E-3,-7.635809598E-4,3.607465460E-3
3.782448651E0,2.748891478E-3,1.527161949E-4,4.581485991E-4,2.790990279E-3
3.784605943E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.786763234E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.788920526E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.791077870E0,1.527161920E-3,-3.512472380E-3,4.581485991E-4,3.857406627E-3
3.793235109E0,-9.162971983E-4,-1.069013379E-3,-7.635809598E-4,1.601700984E-3
3.795392453E0,1.527161920E-3,-1.069013379E-3,-7.635809598E-4,2.014464945E-3
3.797549745E0,1.527161920E-3,3.817904973E-3,-7.635809598E-4,4.182305321E-3
3.799707036E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.801864328E0,-9.162971983E-4,-2.290742937E-3,-7.635809598E-4,2.582665221E-3
3.804021672E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
3.806178964E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.808336255E0,1.527161920E-3,2.596175298E-3,4.581485991E-4,3.046678494E-3
3.810493547E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
3.812650839E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
3.814808182E0,3.054323897E-4,-1.069013379E-3,1.679878100E-3,2.014464936E-3
3.816965474E0,3.054323897E-4,1.527161949E-4,1.679878100E-3,1.714234993E-3
3.819122766E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.821280057E0,3.054323897E-4,6.261364091E-3,4.581485991E-4,6.285528567E-3
3.823437349E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.825594693E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
3.827751984E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
3.829909276E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
3.832066568E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
3.834223911E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.836381203E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
3.838538495E0,1.527161920E-3,5.039634649E-3,-7.635809598E-4,5.321014640E-3
3.840695786E0,-9.162971983E-4,2.596175298E-3,-7.635809598E-4,2.857058385E-3
3.842853078E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
3.845010422E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
3.847167714E0,-9.162971983E-4,2.596175298E-3,-7.635809598E-4,2.857058385E-3
3.849325005E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
3.851482297E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.853639589E0,2.748891478E-3,2.596175298E-3,4.581485991E-4,3.808730849E-3
3.855796932E0,1.527161920E-3,2.596175298E-3,4.581485991E-4,3.046678494E-3
3.857954224E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
3.860111516E0,-9.162971983E-4,-1.069013379E-3,1.679878100E-3,2.191889730E-3
3.862268807E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.864426151E0,-9.162971983E-4,3.817904973E-3,1.679878100E-3,4.270595904E-3
3.866583443E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
3.868740734E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.870898026E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
3.873055318E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
3.875212661E0,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
3.877369901E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.879527245E0,-9.162971983E-4,-5.955931731E-3,-7.635809598E-4,6.074189593E-3
3.881684536E0,-9.162971983E-4,1.527161949E-4,-7.635809598E-4,1.202488534E-3
3.883841828E0,1.527161920E-3,1.527161949E-4,-7.635809598E-4,1.714235003E-3
3.885999172E0,1.527161920E-3,1.527161949E-4,-7.635809598E-4,1.714235003E-3
3.888156464E0,1.527161920E-3,1.527161949E-4,4.581485991E-4,1.601700941E-3
3.890313755E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
3.892471047E0,-9.162971983E-4,-1.069013379E-3,1.679878100E-3,2.191889730E-3
3.894628339E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
3.896785630E0,-2.138026757E-3,1.527161949E-4,4.581485991E-4,2.191889776E-3
3.898942974E0,-2.138026757E-3,-3.512472380E-3,4.581485991E-4,4.137453416E-3
3.901100266E0,3.054323897E-4,-3.512472380E-3,1.679878100E-3,3.905475847E-3
3.903257557E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.905414901E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
3.907572193E0,3.054323897E-4,-4.734201822E-3,4.581485991E-4,4.766115397E-3
3.909729484E0,3.054323897E-4,2.596175298E-3,-7.635809598E-4,2.723319850E-3
3.911886776E0,1.527161920E-3,3.817904973E-3,4.581485991E-4,4.137453571E-3
3.914044068E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.916201411E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.918358703E0,2.748891478E-3,3.817904973E-3,4.581485991E-4,4.726806838E-3
3.920515995E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.922673286E0,-9.162971983E-4,-1.069013379E-3,-7.635809598E-4,1.601700984E-3
3.924830578E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.926987922E0,-9.162971983E-4,2.596175298E-3,-7.635809598E-4,2.857058385E-3
3.929145214E0,3.054323897E-4,2.596175298E-3,-7.635809598E-4,2.723319850E-3
3.931302505E0,1.527161920E-3,2.596175298E-3,4.581485991E-4,3.046678494E-3
3.933459797E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
3.935617089E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
3.937774432E0,-2.138026757E-3,-4.734201822E-3,-7.635809598E-4,5.250417240E-3
3.939931724E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.942089016E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
3.944246359E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.946403599E0,-9.162971983E-4,3.817904973E-3,4.581485991E-4,3.952960799E-3
3.948560891E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
3.950718234E0,3.054323897E-4,2.596175298E-3,-7.635809598E-4,2.723319850E-3
3.952875526E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
3.955032818E0,3.054323897E-4,5.039634649E-3,4.581485991E-4,5.069625871E-3
3.957190109E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
3.959347401E0,-9.162971983E-4,-4.734201822E-3,4.581485991E-4,4.843776171E-3
3.961504745E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.963662036E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
3.965819328E0,3.054323897E-4,-4.734201822E-3,-7.635809598E-4,4.805102676E-3
3.967976672E0,3.054323897E-4,1.527161949E-4,-7.635809598E-4,8.364610349E-4
3.970133964E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.972291255E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
3.974448547E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
3.976605839E0,3.054323897E-4,-3.512472380E-3,-7.635809598E-4,3.607465460E-3
3.978763182E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
3.980920474E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
3.983077766E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
3.985235057E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
3.987392349E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
3.989549693E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
3.991706984E0,3.054323897E-4,2.596175298E-3,-7.635809598E-4,2.723319850E-3
3.993864276E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.996021568E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
3.998178911E0,1.527161920E-3,-2.290742937E-3,4.581485991E-4,2.790990303E-3
4.000336203E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
4.002493495E0,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
4.004650786E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
4.006808078E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
4.008965422E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
4.011122661E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
4.013280005E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
4.015437297E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
4.017594589E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
4.019751880E0,3.054323897E-4,2.596175298E-3,-7.635809598E-4,2.723319850E-3
4.021909172E0,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
4.024066516E0,1.527161920E-3,-2.290742937E-3,-7.635809598E-4,2.857058385E-3
4.026223807E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
4.028381099E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
4.030538391E0,3.054323897E-4,5.039634649E-3,4.581485991E-4,5.069625871E-3
4.032695682E0,3.054323897E-4,1.527161949E-4,-7.635809598E-4,8.364610349E-4
4.034853026E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
4.037010318E0,1.527161920E-3,-3.512472380E-3,4.581485991E-4,3.857406627E-3
4.039167609E0,-9.162971983E-4,1.374445739E-3,-7.635809598E-4,1.819823488E-3
4.041324901E0,3.054323897E-4,1.527161949E-4,-7.635809598E-4,8.364610349E-4
4.043482193E0,-9.162971983E-4,5.039634649E-3,-7.635809598E-4,5.178858352E-3
4.045639536E0,-9.162971983E-4,1.527161949E-4,-7.635809598E-4,1.202488534E-3
4.047796828E0,-9.162971983E-4,-4.734201822E-3,-7.635809598E-4,4.882143313E-3
4.049954120E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
4.052111411E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
4.054268703E0,-9.162971983E-4,-3.512472380E-3,4.581485991E-4,3.658819880E-3
4.056426047E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
4.058583339E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
4.060740630E0,2.748891478E-3,1.527161949E-4,-1.985310577E-3,3.394287065E-3
4.062897922E0,1.527161920E-3,2.596175298E-3,-7.635809598E-4,3.107314852E-3
4.065055214E0,3.054323897E-4,-3.512472380E-3,1.679878100E-3,3.905475847E-3
4.067212557E0,-2.138026757E-3,-3.512472380E-3,4.581485991E-4,4.137453416E-3
4.069369849E0,-9.162971983E-4,-4.734201822E-3,4.581485991E-4,4.843776171E-3
4.071527141E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
4.073684432E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
4.075841776E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
4.077999068E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
4.080156359E0,1.527161920E-3,7.483093534E-3,4.581485991E-4,7.651066102E-3
4.082313651E0,-9.162971983E-4,3.817904973E-3,4.581485991E-4,3.952960799E-3
4.084470943E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
4.086628286E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
4.088785526E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
4.090942870E0,3.054323897E-4,-5.955931731E-3,4.581485991E-4,5.981330275E-3
4.093100161E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
4.095257453E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
4.097414797E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
4.099572089E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
4.101729380E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
4.103886672E0,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
4.106044016E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
4.108201255E0,-9.162971983E-4,-3.512472380E-3,1.679878100E-3,3.999881649E-3
4.110358599E0,-9.162971983E-4,-5.955931731E-3,4.581485991E-4,6.043395029E-3
4.112515891E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
4.114673182E0,-9.162971983E-4,1.374445739E-3,4.581485991E-4,1.714235044E-3
4.116830474E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
4.118987766E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
4.121145109E0,-9.162971983E-4,-2.290742937E-3,-7.635809598E-4,2.582665221E-3
4.123302401E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
4.125459693E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
4.127617036E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
4.129774328E0,1.527161920E-3,5.039634649E-3,-7.635809598E-4,5.321014640E-3
4.131931620E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
4.134088911E0,3.054323897E-4,-1.069013379E-3,4.581485991E-4,1.202488539E-3
4.136246203E0,3.054323897E-4,1.527161949E-4,-7.635809598E-4,8.364610349E-4
4.138403547E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
4.140560786E0,3.054323897E-4,-2.290742937E-3,-7.635809598E-4,2.433895649E-3
4.142718130E0,-2.138026757E-3,-4.734201822E-3,4.581485991E-4,5.214760344E-3
4.144875422E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
4.147032714E0,3.054323897E-4,3.817904973E-3,1.679878100E-3,4.182305317E-3
4.149190005E0,3.054323897E-4,2.596175298E-3,4.581485991E-4,2.653924502E-3
4.151347297E0,3.054323897E-4,3.817904973E-3,4.581485991E-4,3.857406832E-3
4.153504641E0,1.527161920E-3,1.374445739E-3,4.581485991E-4,2.105047448E-3
4.155661932E0,3.054323897E-4,3.817904973E-3,-7.635809598E-4,3.905476055E-3
4.157819224E0,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
4.159976516E0,-9.162971983E-4,2.596175298E-3,4.581485991E-4,2.790990303E-3
4.162133859E0,-9.162971983E-4,-2.290742937E-3,4.581485991E-4,2.509383171E-3
4.164291151E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
4.166448443E0,3.054323897E-4,-3.512472380E-3,-7.635809598E-4,3.607465460E-3
4.168605734E0,3.054323897E-4,1.374445739E-3,4.581485991E-4,1.480638434E-3
4.170763026E0,-9.162971983E-4,-1.069013379E-3,4.581485991E-4,1.480638476E-3
4.172920370E0,-9.162971983E-4,1.374445739E-3,-7.635809598E-4,1.819823488E-3
4.175077661E0,1.527161920E-3,-1.069013379E-3,4.581485991E-4,1.919612792E-3
4.177234953E0,3.054323897E-4,1.527161949E-4,4.581485991E-4,5.714116903E-4
4.179392245E0,1.527161920E-3,3.817904973E-3,-7.635809598E-4,4.182305321E-3
4.181549536E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
4.183706880E0,3.054323897E-4,1.374445739E-3,-7.635809598E-4,1.601700945E-3
4.185864172E0,1.527161920E-3,-2.290742937E-3,-7.635809598E-4,2.857058385E-3
4.188021464E0,-9.162971983E-4,-5.955931731E-3,4.581485991E-4,6.043395029E-3
4.190178755E0,3.054323897E-4,-3.512472380E-3,4.581485991E-4,3.555369362E-3
4.192336047E0,3.054323897E-4,-2.290742937E-3,4.581485991E-4,2.355990723E-3
4.194493391E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
4.196650682E0,-9.162971983E-4,1.527161949E-4,4.581485991E-4,1.035771660E-3
4.198807974E0,-9.162971983E-4,-7.177661173E-3,4.581485991E-4,7.250401410E-3
4.200965266E0,1.527161920E-3,1.374445739E-3,1.679878100E-3,2.653924462E-3
4.203122557E0,3.054323897E-4,5.039634649E-3,4.581485991E-4,5.069625871E-3
4.205279901E0,-9.162971983E-4,3.817904973E-3,-7.635809598E-4,3.999881851E-3
4.207437193E0,3.054323897E-4,-1.069013379E-3,-7.635809598E-4,1.348752917E-3
4.209594484E0,3.054323897E-4,-2.290742937E-3,1.679878100E-3,2.857058379E-3
4.211751776E0,1.527161920E-3,-2.290742937E-3,1.679878100E-3,3.225169323E-3
4.213909068E0,3.054323897E-4,1.527161949E-4,-7.635809598E-4,8.364610349E-4
